date,time,home-team,home-score,away-score,away-team,player,team,pts,ast,reb,min,fg,fga,3p,3pa,ft,fta,or,dr,pf,st,to,bs,result
17/01/2016,00:30,Washington Wizards,117,119,Boston Celtics,Gortat M.,Washington Wizards,18,1,11,36.366665,9,14,0,0,0,0,4,1,4,1,1,2,false
17/01/2016,00:30,Washington Wizards,117,119,Boston Celtics,Dudley J.,Washington Wizards,15,4,7,41.433334,6,12,2,6,1,2,4,1,6,1,3,0,false
17/01/2016,00:30,Washington Wizards,117,119,Boston Celtics,Sullinger J.,Boston Celtics,14,2,9,20.716667,6,10,0,2,2,2,1,1,6,1,2,0,true
17/01/2016,00:30,Washington Wizards,117,119,Boston Celtics,Smart M.,Boston Celtics,13,3,4,23.966667,4,9,0,3,5,5,1,1,5,1,3,0,true
17/01/2016,00:30,Washington Wizards,117,119,Boston Celtics,Temple G.,Washington Wizards,12,3,3,33.5,2,8,1,5,7,7,1,0,3,0,0,1,false
17/01/2016,00:30,Washington Wizards,117,119,Boston Celtics,Olynyk K.,Boston Celtics,11,1,3,20.516666,4,9,1,4,2,2,1,0,0,0,0,1,true
17/01/2016,00:30,Washington Wizards,117,119,Boston Celtics,Oubre K.,Washington Wizards,10,0,6,24.65,4,11,1,4,1,1,4,2,3,2,2,0,false
17/01/2016,00:30,Washington Wizards,117,119,Boston Celtics,Neal G.,Washington Wizards,10,0,3,25.0,2,9,0,4,6,7,0,1,2,1,0,0,false
17/01/2016,00:30,Washington Wizards,117,119,Boston Celtics,Bradley A.,Boston Celtics,9,4,2,34.55,4,13,1,6,0,0,2,2,2,2,1,0,true
17/01/2016,00:30,Washington Wizards,117,119,Boston Celtics,Sessions R.,Washington Wizards,9,2,2,23.483334,3,6,1,1,2,2,0,0,2,0,1,0,false
17/01/2016,00:30,Washington Wizards,117,119,Boston Celtics,Johnson A.,Boston Celtics,7,1,3,25.683332,2,3,0,0,3,4,1,1,5,1,0,2,true
17/01/2016,00:30,Washington Wizards,117,119,Boston Celtics,Nene,Washington Wizards,7,2,3,11.533334,2,4,0,0,3,4,0,1,4,1,0,1,false
17/01/2016,00:30,Washington Wizards,117,119,Boston Celtics,Turner E.,Boston Celtics,6,5,5,28.5,2,5,0,0,2,2,2,0,1,0,3,0,true
17/01/2016,00:30,Washington Wizards,117,119,Boston Celtics,Jerebko J.,Boston Celtics,5,0,6,14.6,2,5,0,2,1,2,4,1,1,1,0,0,true
17/01/2016,00:30,Washington Wizards,117,119,Boston Celtics,Zeller T.,Boston Celtics,0,0,3,4.5833335,0,2,0,0,0,0,2,0,2,0,0,0,true
17/01/2016,00:30,Washington Wizards,117,119,Boston Celtics,Blair D.,Washington Wizards,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,false
17/01/2016,00:30,Philadelphia 76ers,114,89,Portland Trail Blazers,Okafor J.,Philadelpia 76ers,25,1,10,29.15,12,16,0,0,1,4,0,0,4,0,3,0,false
17/01/2016,00:30,Philadelphia 76ers,114,89,Portland Trail Blazers,Holmes R.,Philadelpia 76ers,17,3,6,27.233334,5,9,1,3,6,7,1,0,1,0,1,1,false
17/01/2016,00:30,Philadelphia 76ers,114,89,Portland Trail Blazers,Covington R.,Philadelpia 76ers,16,3,4,25.616667,5,12,4,10,2,2,0,1,4,1,2,0,false
17/01/2016,00:30,Philadelphia 76ers,114,89,Portland Trail Blazers,Smith I.,Philadelpia 76ers,16,5,2,25.283333,6,9,0,0,4,6,1,1,3,1,0,0,false
17/01/2016,00:30,Philadelphia 76ers,114,89,Portland Trail Blazers,Canaan I.,Philadelpia 76ers,14,4,4,31.033333,5,10,2,5,2,3,0,1,1,1,1,1,false
17/01/2016,00:30,Philadelphia 76ers,114,89,Portland Trail Blazers,Lillard D.,Portland Trail Blazers,14,2,2,30.433332,4,18,1,6,5,6,0,0,1,0,2,0,false
17/01/2016,00:30,Philadelphia 76ers,114,89,Portland Trail Blazers,Leonard M.,Portland Trail Blazers,14,0,7,26.95,6,11,2,6,0,0,1,0,5,0,2,0,false
17/01/2016,00:30,Philadelphia 76ers,114,89,Portland Trail Blazers,McCollum C.,Portland Trail Blazers,13,2,2,26.533333,6,18,1,6,0,2,1,1,2,1,1,0,false
17/01/2016,00:30,Philadelphia 76ers,114,89,Portland Trail Blazers,Plumlee M.,Portland Trail Blazers,12,1,4,21.683332,4,7,0,0,4,7,3,1,2,1,3,2,false
17/01/2016,00:30,Philadelphia 76ers,114,89,Portland Trail Blazers,Vonleh N.,Portland Trail Blazers,9,1,5,21.366667,3,5,0,1,3,4,1,1,5,1,1,0,false
17/01/2016,00:30,Philadelphia 76ers,114,89,Portland Trail Blazers,Henderson G.,Portland Trail Blazers,9,2,5,19.033333,4,7,1,2,0,0,0,0,0,0,0,0,false
17/01/2016,00:30,Philadelphia 76ers,114,89,Portland Trail Blazers,Davis E.,Portland Trail Blazers,9,0,3,17.266666,3,4,0,0,3,3,2,0,3,0,0,1,false
17/01/2016,00:30,Philadelphia 76ers,114,89,Portland Trail Blazers,McConnell T.J.,Philadelpia 76ers,8,7,1,14.966666,3,4,1,1,1,2,0,1,3,1,1,0,false
17/01/2016,00:30,Philadelphia 76ers,114,89,Portland Trail Blazers,Marshall K.,Philadelpia 76ers,5,0,2,7.75,2,3,1,1,0,0,0,0,0,0,2,0,false
17/01/2016,00:30,Philadelphia 76ers,114,89,Portland Trail Blazers,Noel N.,Philadelpia 76ers,4,1,8,25.9,2,4,0,0,0,0,1,4,2,4,1,4,false
17/01/2016,00:30,Philadelphia 76ers,114,89,Portland Trail Blazers,Sampson J.,Philadelpia 76ers,3,2,4,22.833334,1,4,0,0,1,2,0,0,4,0,1,2,false
17/01/2016,00:30,Philadelphia 76ers,114,89,Portland Trail Blazers,Thompson H.,Philadelpia 76ers,3,1,4,23.1,1,5,1,3,0,0,0,0,2,0,1,0,false
17/01/2016,00:30,Philadelphia 76ers,114,89,Portland Trail Blazers,Landry C.,Philadelpia 76ers,3,0,0,7.133333,0,0,0,0,3,4,0,1,1,1,0,0,false
17/01/2016,00:30,Philadelphia 76ers,114,89,Portland Trail Blazers,Frazier T.,Portland Trail Blazers,3,5,1,12.0,1,3,0,2,1,2,0,1,2,1,0,0,false
17/01/2016,00:30,Philadelphia 76ers,114,89,Portland Trail Blazers,Crabbe A.,Portland Trail Blazers,2,3,1,20.1,1,4,0,1,0,0,0,0,0,0,1,0,false
17/01/2016,00:30,Philadelphia 76ers,114,89,Portland Trail Blazers,Aminu A.,Portland Trail Blazers,2,0,6,24.766666,1,5,0,2,0,0,1,1,1,1,1,0,false
17/01/2016,00:30,Philadelphia 76ers,114,89,Portland Trail Blazers,Harkless M.,Portland Trail Blazers,2,1,1,13.583333,1,3,0,1,0,0,0,1,1,1,2,1,false
17/01/2016,00:30,Philadelphia 76ers,114,89,Portland Trail Blazers,Connaughton P.,Portland Trail Blazers,0,0,1,6.2833333,0,2,0,2,0,0,0,0,0,0,0,0,false
17/01/2016,00:30,Detroit Pistons,113,95,Golden State Warriors,Curry S.,Golden State Warriors,38,5,7,36.916668,13,26,7,15,5,6,1,2,1,2,2,0,false
17/01/2016,00:30,Detroit Pistons,113,95,Golden State Warriors,Thompson K.,Golden State Warriors,24,1,6,32.033333,8,18,1,5,7,8,1,0,1,0,2,0,false
17/01/2016,00:30,Detroit Pistons,113,95,Golden State Warriors,Caldwell-Pope K.,Detroit Pistons,20,2,5,38.95,9,16,1,5,1,2,0,3,3,3,3,1,true
17/01/2016,00:30,Detroit Pistons,113,95,Golden State Warriors,Jackson R.,Detroit Pistons,20,8,3,32.533333,9,20,1,4,1,4,2,1,3,1,0,0,true
17/01/2016,00:30,Detroit Pistons,113,95,Golden State Warriors,Morris Marc.,Detroit Pistons,16,6,8,39.616665,6,14,1,4,3,4,1,0,1,0,1,2,true
17/01/2016,00:30,Detroit Pistons,113,95,Golden State Warriors,Drummond A.,Detroit Pistons,14,0,21,38.533333,6,20,0,0,2,6,7,1,5,1,4,3,true
17/01/2016,00:30,Detroit Pistons,113,95,Golden State Warriors,Baynes A.,Detroit Pistons,12,0,4,9.466666,6,6,0,0,0,0,1,0,1,0,0,2,true
17/01/2016,00:30,Detroit Pistons,113,95,Golden State Warriors,Ilyasova E.,Detroit Pistons,10,1,8,29.7,4,8,2,2,0,0,4,1,3,1,0,2,true
17/01/2016,00:30,Detroit Pistons,113,95,Golden State Warriors,Ezeli F.,Golden State Warriors,10,0,10,23.333334,4,8,0,0,2,4,5,0,1,0,1,5,false
17/01/2016,00:30,Detroit Pistons,113,95,Golden State Warriors,Johnson S.,Detroit Pistons,8,3,2,20.25,3,7,1,2,1,1,0,1,3,1,0,1,true
17/01/2016,00:30,Detroit Pistons,113,95,Golden State Warriors,Blake S.,Detroit Pistons,6,1,2,7.05,2,2,2,2,0,0,0,0,1,0,1,0,true
17/01/2016,00:30,Detroit Pistons,113,95,Golden State Warriors,Bogut A.,Golden State Warriors,6,0,6,19.783333,3,5,0,0,0,0,3,0,4,0,2,2,false
17/01/2016,00:30,Detroit Pistons,113,95,Golden State Warriors,Tolliver A.,Detroit Pistons,5,0,3,15.483334,1,3,0,2,3,3,2,0,1,0,0,0,true
17/01/2016,00:30,Detroit Pistons,113,95,Golden State Warriors,Green D.,Golden State Warriors,5,9,5,36.0,1,7,1,1,2,4,2,1,2,1,2,2,false
17/01/2016,00:30,Detroit Pistons,113,95,Golden State Warriors,Barnes H.,Golden State Warriors,5,2,3,29.833334,2,11,1,2,0,0,0,0,2,0,0,0,false
17/01/2016,00:30,Detroit Pistons,113,95,Golden State Warriors,Livingston S.,Golden State Warriors,5,0,2,14.516666,2,7,0,0,1,1,1,1,1,1,1,0,false
17/01/2016,00:30,Detroit Pistons,113,95,Golden State Warriors,Jennings B.,Detroit Pistons,2,1,1,8.416667,1,5,0,2,0,0,0,1,1,1,0,0,true
17/01/2016,00:30,Detroit Pistons,113,95,Golden State Warriors,Barbosa L.,Golden State Warriors,2,0,3,13.216666,1,7,0,2,0,0,1,0,2,0,1,0,false
17/01/2016,00:30,Detroit Pistons,113,95,Golden State Warriors,Clark I.,Golden State Warriors,0,0,0,2.8166666,0,1,0,0,0,0,0,0,0,0,0,0,false
17/01/2016,00:30,Detroit Pistons,113,95,Golden State Warriors,Rush B.,Golden State Warriors,0,0,0,9.133333,0,1,0,1,0,0,0,1,0,1,0,0,false
17/01/2016,00:30,Detroit Pistons,113,95,Golden State Warriors,Iguodala A.,Golden State Warriors,0,1,5,22.416666,0,3,0,0,0,0,0,1,2,1,1,0,false
17/01/2016,00:30,Atlanta Hawks,114,86,Brooklyn Nets,Millsap P.,Atlanta Hawks,21,3,6,27.2,8,13,1,2,4,6,1,1,3,1,3,1,true
17/01/2016,00:30,Atlanta Hawks,114,86,Brooklyn Nets,Young T.,Brooklyn Nets,18,0,7,26.666666,8,12,0,0,2,4,0,2,4,2,1,1,false
17/01/2016,00:30,Atlanta Hawks,114,86,Brooklyn Nets,Schroder D.,Atlanta Hawks,15,10,6,19.583334,6,9,2,4,1,1,1,3,0,3,1,0,true
17/01/2016,00:30,Atlanta Hawks,114,86,Brooklyn Nets,Bazemore K.,Atlanta Hawks,15,3,3,26.983334,6,9,3,6,0,0,0,1,1,1,0,0,true
17/01/2016,00:30,Atlanta Hawks,114,86,Brooklyn Nets,Johnson J.,Brooklyn Nets,14,0,4,26.9,5,9,3,4,1,1,0,0,1,0,1,0,false
17/01/2016,00:30,Atlanta Hawks,114,86,Brooklyn Nets,Teague J.,Atlanta Hawks,12,7,3,22.65,4,8,1,4,3,4,0,1,1,1,1,0,true
17/01/2016,00:30,Atlanta Hawks,114,86,Brooklyn Nets,Lopez B.,Brooklyn Nets,10,1,3,31.616667,4,10,0,0,2,3,1,0,2,0,2,0,false
17/01/2016,00:30,Atlanta Hawks,114,86,Brooklyn Nets,Horford A.,Atlanta Hawks,10,3,1,22.933332,5,9,0,2,0,0,1,2,4,2,2,2,true
17/01/2016,00:30,Atlanta Hawks,114,86,Brooklyn Nets,Splitter T.,Atlanta Hawks,10,0,5,16.45,4,5,0,0,2,2,1,0,3,0,0,0,true
17/01/2016,00:30,Atlanta Hawks,114,86,Brooklyn Nets,Ellington W.,Brooklyn Nets,9,2,3,29.75,4,9,1,4,0,0,0,0,0,0,1,0,false
17/01/2016,00:30,Atlanta Hawks,114,86,Brooklyn Nets,Hardaway T.,Atlanta Hawks,8,3,1,23.116667,4,5,0,1,0,0,0,0,1,0,1,0,true
17/01/2016,00:30,Atlanta Hawks,114,86,Brooklyn Nets,Bogdanovic B.,Brooklyn Nets,7,2,1,21.1,3,8,0,3,1,1,0,0,0,0,2,0,false
17/01/2016,00:30,Atlanta Hawks,114,86,Brooklyn Nets,Sefolosha T.,Atlanta Hawks,7,2,5,18.166666,2,3,0,1,3,4,0,1,1,1,0,2,true
17/01/2016,00:30,Atlanta Hawks,114,86,Brooklyn Nets,Bargnani A.,Brooklyn Nets,6,1,0,10.216666,3,5,0,1,0,0,0,0,0,0,0,0,false
17/01/2016,00:30,Atlanta Hawks,114,86,Brooklyn Nets,Mack S.,Atlanta Hawks,6,1,0,5.766667,2,3,0,0,2,4,0,0,0,0,0,0,true
17/01/2016,00:30,Atlanta Hawks,114,86,Brooklyn Nets,Larkin S.,Brooklyn Nets,5,1,1,22.716667,2,7,1,3,0,0,0,1,1,1,1,1,false
17/01/2016,00:30,Atlanta Hawks,114,86,Brooklyn Nets,Scott M.,Atlanta Hawks,5,2,5,20.966667,1,5,1,3,2,2,1,3,2,3,2,0,true
17/01/2016,00:30,Atlanta Hawks,114,86,Brooklyn Nets,Brown M.,Brooklyn Nets,4,2,5,15.466666,1,5,1,3,1,2,2,1,1,1,3,0,false
17/01/2016,00:30,Atlanta Hawks,114,86,Brooklyn Nets,Robinson T.,Brooklyn Nets,4,0,4,15.5,2,6,0,0,0,0,1,0,4,0,3,1,false
17/01/2016,00:30,Atlanta Hawks,114,86,Brooklyn Nets,Sloan D.,Brooklyn Nets,4,12,4,25.283333,1,5,0,2,2,2,0,0,2,0,3,0,false
17/01/2016,00:30,Atlanta Hawks,114,86,Brooklyn Nets,Reed W.,Brooklyn Nets,3,1,2,12.0,1,2,0,0,1,4,2,1,2,1,0,0,false
17/01/2016,00:30,Atlanta Hawks,114,86,Brooklyn Nets,Korver K.,Atlanta Hawks,3,0,3,21.25,1,6,0,4,1,1,0,2,1,2,0,0,true
17/01/2016,00:30,Atlanta Hawks,114,86,Brooklyn Nets,Karasev S.,Brooklyn Nets,2,0,2,2.7833333,0,0,0,0,2,2,1,0,0,0,0,0,false
17/01/2016,00:30,Atlanta Hawks,114,86,Brooklyn Nets,Muscala M.,Atlanta Hawks,2,0,2,7.9333334,1,2,0,0,0,0,0,0,2,0,0,0,true
17/01/2016,00:30,Atlanta Hawks,114,86,Brooklyn Nets,Holiday J.,Atlanta Hawks,0,0,0,6.983333,0,2,0,2,0,0,0,0,1,0,0,0,true
17/01/2016,01:00,Memphis Grizzlies,103,95,New York Knicks,Gasol M.,Memphis Grizzlies,37,3,8,40.733334,15,29,0,0,7,8,1,0,4,0,1,3,true
17/01/2016,01:00,Memphis Grizzlies,103,95,New York Knicks,Green Je.,Memphis Grizzlies,18,3,2,30.2,7,14,1,4,3,4,0,0,1,0,0,0,true
17/01/2016,01:00,Memphis Grizzlies,103,95,New York Knicks,Porzingis K.,New York Knicks,17,2,4,28.416666,7,12,1,3,2,3,0,2,2,2,1,0,false
17/01/2016,01:00,Memphis Grizzlies,103,95,New York Knicks,O'Quinn K.,New York Knicks,15,0,5,20.733334,5,6,0,0,5,6,0,0,3,0,2,0,false
17/01/2016,01:00,Memphis Grizzlies,103,95,New York Knicks,Randolph Z.,Memphis Grizzlies,14,0,6,21.766666,6,12,0,0,2,3,4,0,0,0,0,0,true
17/01/2016,01:00,Memphis Grizzlies,103,95,New York Knicks,Williams D.,New York Knicks,13,1,4,26.05,4,9,0,2,5,7,1,2,1,2,0,0,false
17/01/2016,01:00,Memphis Grizzlies,103,95,New York Knicks,Chalmers M.,Memphis Grizzlies,12,8,2,28.816668,4,7,2,2,2,2,1,0,3,0,2,0,true
17/01/2016,01:00,Memphis Grizzlies,103,95,New York Knicks,Galloway L.,New York Knicks,11,5,11,37.45,4,11,1,5,2,2,4,0,2,0,1,0,false
17/01/2016,01:00,Memphis Grizzlies,103,95,New York Knicks,Afflalo A.,New York Knicks,11,3,3,36.233334,3,11,1,4,4,4,0,0,2,0,2,2,false
17/01/2016,01:00,Memphis Grizzlies,103,95,New York Knicks,Thomas L.,New York Knicks,9,1,1,16.8,3,6,1,1,2,2,0,0,1,0,0,0,false
17/01/2016,01:00,Memphis Grizzlies,103,95,New York Knicks,Calderon J.,New York Knicks,8,5,3,31.833334,4,8,0,2,0,0,0,0,1,0,1,0,false
17/01/2016,01:00,Memphis Grizzlies,103,95,New York Knicks,Allen T.,Memphis Grizzlies,7,1,9,33.516666,3,7,0,0,1,2,3,0,3,0,2,0,true
17/01/2016,01:00,Memphis Grizzlies,103,95,New York Knicks,Lee C.,Memphis Grizzlies,6,2,0,25.666666,2,3,1,2,1,1,0,1,1,1,1,1,true
17/01/2016,01:00,Memphis Grizzlies,103,95,New York Knicks,Lopez R.,New York Knicks,6,0,2,15.016666,3,6,0,0,0,0,0,0,4,0,1,2,false
17/01/2016,01:00,Memphis Grizzlies,103,95,New York Knicks,Williams E.,Memphis Grizzlies,4,2,4,19.883333,1,3,1,1,1,2,1,1,1,1,0,0,true
17/01/2016,01:00,Memphis Grizzlies,103,95,New York Knicks,Vujacic S.,New York Knicks,3,2,0,2.4333334,1,1,1,1,0,0,0,0,1,0,0,0,false
17/01/2016,01:00,Memphis Grizzlies,103,95,New York Knicks,Barnes M.,Memphis Grizzlies,2,5,9,26.233334,0,3,0,1,2,2,2,0,4,0,0,0,true
17/01/2016,01:00,Memphis Grizzlies,103,95,New York Knicks,Carter V.,Memphis Grizzlies,2,0,0,5.9166665,1,3,0,0,0,0,0,0,0,0,1,0,true
17/01/2016,01:00,Memphis Grizzlies,103,95,New York Knicks,Seraphin K.,New York Knicks,2,0,1,4.5333333,1,2,0,0,0,0,0,0,0,0,0,1,false
17/01/2016,01:00,Memphis Grizzlies,103,95,New York Knicks,Green Ja.,Memphis Grizzlies,1,0,4,7.266667,0,1,0,0,1,2,1,0,2,0,1,1,true
17/01/2016,01:00,Memphis Grizzlies,103,95,New York Knicks,Grant J.,New York Knicks,0,1,2,16.166666,0,5,0,2,0,0,1,0,1,0,0,1,false
17/01/2016,01:00,Memphis Grizzlies,103,95,New York Knicks,Amundson L.,New York Knicks,0,0,0,4.3333335,0,0,0,0,0,0,0,0,2,0,0,0,false
17/01/2016,02:00,Utah Jazz,109,82,Los Angeles Lakers,Williams L.,Los Angeles Lakers,20,0,2,28.533333,5,16,3,4,7,8,2,1,1,1,3,0,false
17/01/2016,02:00,Utah Jazz,109,82,Los Angeles Lakers,Gobert R.,Utah Jazz,18,0,18,30.416666,6,8,0,0,6,7,5,0,2,0,1,5,true
17/01/2016,02:00,Utah Jazz,109,82,Los Angeles Lakers,Lyles T.,Utah Jazz,17,2,9,30.466667,6,10,2,4,3,4,2,0,1,0,2,1,true
17/01/2016,02:00,Utah Jazz,109,82,Los Angeles Lakers,Burke T.,Utah Jazz,16,3,1,26.1,7,14,2,3,0,0,0,1,2,1,0,0,true
17/01/2016,02:00,Utah Jazz,109,82,Los Angeles Lakers,Hood R.,Utah Jazz,14,2,5,27.016666,4,8,4,6,2,2,0,0,1,0,1,0,true
17/01/2016,02:00,Utah Jazz,109,82,Los Angeles Lakers,Hayward G.,Utah Jazz,14,5,5,29.266666,6,15,1,4,1,2,1,2,1,2,1,0,true
17/01/2016,02:00,Utah Jazz,109,82,Los Angeles Lakers,Russell D.,Los Angeles Lakers,13,4,2,25.183332,5,12,3,6,0,2,0,0,1,0,4,0,false
17/01/2016,02:00,Utah Jazz,109,82,Los Angeles Lakers,Ingles J.,Utah Jazz,10,0,2,17.65,4,7,2,5,0,0,0,0,3,0,0,0,true
17/01/2016,02:00,Utah Jazz,109,82,Los Angeles Lakers,Clarkson J.,Los Angeles Lakers,10,1,4,24.683332,5,13,0,1,0,1,3,0,2,0,3,0,false
17/01/2016,02:00,Utah Jazz,109,82,Los Angeles Lakers,Brown A.,Los Angeles Lakers,9,0,7,26.933332,3,5,3,3,0,0,1,0,1,0,0,0,false
17/01/2016,02:00,Utah Jazz,109,82,Los Angeles Lakers,Neto R.,Utah Jazz,8,2,0,25.233334,3,6,1,1,1,1,0,2,3,2,1,0,true
17/01/2016,02:00,Utah Jazz,109,82,Los Angeles Lakers,Withey J.,Utah Jazz,8,0,7,19.3,4,10,0,0,0,0,3,1,1,1,0,1,true
17/01/2016,02:00,Utah Jazz,109,82,Los Angeles Lakers,Kelly R.,Los Angeles Lakers,7,2,5,20.25,2,9,0,3,3,4,0,1,2,1,0,1,false
17/01/2016,02:00,Utah Jazz,109,82,Los Angeles Lakers,Randle J.,Los Angeles Lakers,6,1,6,24.833334,3,10,0,0,0,0,2,1,2,1,0,2,false
17/01/2016,02:00,Utah Jazz,109,82,Los Angeles Lakers,Black T.,Los Angeles Lakers,6,1,6,21.533333,3,4,0,0,0,2,4,0,1,0,1,0,false
17/01/2016,02:00,Utah Jazz,109,82,Los Angeles Lakers,Bryant K.,Los Angeles Lakers,5,2,1,14.666667,2,8,0,3,1,1,1,0,0,0,0,0,false
17/01/2016,02:00,Utah Jazz,109,82,Los Angeles Lakers,Pleiss T.,Utah Jazz,2,0,1,5.866667,1,3,0,0,0,0,0,0,1,0,3,1,true
17/01/2016,02:00,Utah Jazz,109,82,Los Angeles Lakers,Johnson C.,Utah Jazz,2,3,2,24.233334,0,2,0,1,2,2,0,1,1,1,1,0,true
17/01/2016,02:00,Utah Jazz,109,82,Los Angeles Lakers,Huertas M.,Los Angeles Lakers,2,2,3,12.0,1,4,0,1,0,0,0,1,0,1,1,0,false
17/01/2016,02:00,Utah Jazz,109,82,Los Angeles Lakers,Hibbert R.,Los Angeles Lakers,2,2,5,26.466667,1,5,0,0,0,0,3,0,4,0,1,1,false
17/01/2016,02:00,Utah Jazz,109,82,Los Angeles Lakers,Young N.,Los Angeles Lakers,2,1,2,12.0,1,4,0,2,0,0,0,0,0,0,1,0,false
17/01/2016,02:00,Utah Jazz,109,82,Los Angeles Lakers,O'Brien J.J.,Utah Jazz,0,0,1,4.45,0,0,0,0,0,0,0,1,1,1,0,0,true
17/01/2016,02:00,Utah Jazz,109,82,Los Angeles Lakers,Nance L.,Los Angeles Lakers,0,0,1,2.9166667,0,0,0,0,0,0,0,0,0,0,0,0,false
17/01/2016,03:30,Los Angeles Clippers,103,110,Sacramento Kings,Redick J.J.,Los Angeles Clippers,22,2,3,31.333334,6,13,5,9,5,5,0,1,2,1,0,0,false
17/01/2016,03:30,Los Angeles Clippers,103,110,Sacramento Kings,Crawford J.,Los Angeles Clippers,20,0,2,30.616667,8,17,3,7,1,2,0,0,3,0,0,1,false
17/01/2016,03:30,Los Angeles Clippers,103,110,Sacramento Kings,Cousins D.,Sacramento Kings,19,6,13,33.333332,6,14,1,2,6,7,3,0,5,0,5,2,true
17/01/2016,03:30,Los Angeles Clippers,103,110,Sacramento Kings,Aldrich C.,Los Angeles Clippers,19,2,10,28.616667,8,14,0,0,3,6,4,2,4,2,2,3,false
17/01/2016,03:30,Los Angeles Clippers,103,110,Sacramento Kings,Gay R.,Sacramento Kings,18,1,7,34.05,5,11,1,4,7,8,1,0,5,0,2,2,true
17/01/2016,03:30,Los Angeles Clippers,103,110,Sacramento Kings,Casspi O.,Sacramento Kings,17,0,4,29.933332,6,9,5,8,0,0,0,1,0,1,1,0,true
17/01/2016,03:30,Los Angeles Clippers,103,110,Sacramento Kings,Collison D.,Sacramento Kings,17,5,4,31.0,5,9,2,3,5,6,0,1,3,1,1,0,true
17/01/2016,03:30,Los Angeles Clippers,103,110,Sacramento Kings,McLemore B.,Sacramento Kings,15,1,2,27.583334,5,8,2,4,3,4,1,1,3,1,2,0,true
17/01/2016,03:30,Los Angeles Clippers,103,110,Sacramento Kings,Paul C.,Los Angeles Clippers,15,7,4,27.2,4,11,3,5,4,4,0,1,5,1,4,0,false
17/01/2016,03:30,Los Angeles Clippers,103,110,Sacramento Kings,Rondo R.,Sacramento Kings,13,10,7,33.816666,5,11,1,2,2,2,2,2,1,2,4,0,true
17/01/2016,03:30,Los Angeles Clippers,103,110,Sacramento Kings,Belinelli M.,Sacramento Kings,7,4,4,23.283333,3,8,1,2,0,0,0,0,1,0,1,1,true
17/01/2016,03:30,Los Angeles Clippers,103,110,Sacramento Kings,Smith J.,Los Angeles Clippers,7,2,7,19.183332,3,8,0,2,1,2,2,1,2,1,2,0,false
17/01/2016,03:30,Los Angeles Clippers,103,110,Sacramento Kings,Pierce P.,Los Angeles Clippers,7,3,1,20.316668,3,9,1,5,0,0,0,1,1,1,2,0,false
17/01/2016,03:30,Los Angeles Clippers,103,110,Sacramento Kings,Prigioni P.,Los Angeles Clippers,5,4,4,16.183332,2,4,1,3,0,0,2,0,0,0,1,0,false
17/01/2016,03:30,Los Angeles Clippers,103,110,Sacramento Kings,Johnson W.,Los Angeles Clippers,4,0,7,23.233334,2,7,0,4,0,0,2,0,3,0,0,0,false
17/01/2016,03:30,Los Angeles Clippers,103,110,Sacramento Kings,Cauley-Stein W.,Sacramento Kings,2,1,4,12.533334,0,3,0,0,2,4,0,0,0,0,0,3,true
17/01/2016,03:30,Los Angeles Clippers,103,110,Sacramento Kings,Koufos K.,Sacramento Kings,2,0,7,14.466666,1,3,0,0,0,2,2,0,1,0,1,0,true
17/01/2016,03:30,Los Angeles Clippers,103,110,Sacramento Kings,Rivers A.,Los Angeles Clippers,2,2,1,22.283333,1,7,0,4,0,0,0,0,2,0,0,0,false
17/01/2016,03:30,Los Angeles Clippers,103,110,Sacramento Kings,Mbah a Moute L.,Los Angeles Clippers,2,2,7,21.033333,1,6,0,0,0,0,4,0,2,0,0,0,false
17/01/2016,20:30,Minnesota Timberwolves,117,87,Phoenix Suns,Knight B.,Phoenix Suns,20,1,2,38.716667,9,20,2,5,0,0,0,0,4,0,6,0,false
17/01/2016,20:30,Minnesota Timberwolves,117,87,Phoenix Suns,Wiggins A.,Minnesota Timberwolves,18,4,4,28.15,8,13,0,1,2,2,2,0,2,0,1,0,true
17/01/2016,20:30,Minnesota Timberwolves,117,87,Phoenix Suns,Rubio R.,Minnesota Timberwolves,18,3,2,24.383333,6,11,2,5,4,4,0,2,3,2,3,0,true
17/01/2016,20:30,Minnesota Timberwolves,117,87,Phoenix Suns,Morris Mark.,Phoenix Suns,17,3,5,33.716667,7,12,0,2,3,5,1,3,5,3,2,0,false
17/01/2016,20:30,Minnesota Timberwolves,117,87,Phoenix Suns,Dieng G.,Minnesota Timberwolves,15,1,6,17.6,4,6,0,0,7,7,2,1,2,1,3,1,true
17/01/2016,20:30,Minnesota Timberwolves,117,87,Phoenix Suns,Towns K.,Minnesota Timberwolves,14,1,8,26.033333,5,8,1,1,3,3,1,1,2,1,2,3,true
17/01/2016,20:30,Minnesota Timberwolves,117,87,Phoenix Suns,LaVine Z.,Minnesota Timberwolves,11,3,3,23.616667,3,6,2,4,3,4,1,4,2,4,0,0,true
17/01/2016,20:30,Minnesota Timberwolves,117,87,Phoenix Suns,Muhammad S.,Minnesota Timberwolves,11,0,8,25.683332,4,10,0,3,3,6,1,0,3,0,2,0,true
17/01/2016,20:30,Minnesota Timberwolves,117,87,Phoenix Suns,Martin K.,Minnesota Timberwolves,11,2,0,15.75,3,6,1,3,4,4,0,0,3,0,0,0,true
