min,date,pf,home-score,fg,reb,or,time,away-score,pts,ast,3pa,fga,away-team,3p,team,st,ft,dr,bs,player,fta,home-team,to
2.95,23.11.2017,1,101,0,2,0,00:00,81,0,1,0,0,Portland Trail Blazers,0,POR,0,0,0,0,Collins Z.,0,Philadelphia 76ers,1
22.466667,23.11.2017,0,101,0,0,0,00:00,81,0,0,3,3,Portland Trail Blazers,0,PHI,1,0,1,1,Bayless J.,0,Philadelphia 76ers,1
33.433334,23.11.2017,2,119,11,6,1,00:00,109,33,5,7,17,Brooklyn Nets,4,CLE,2,7,2,0,James L.,9,Cleveland Cavaliers,3
24.7,23.11.2017,3,119,8,6,1,00:00,109,20,2,1,11,Brooklyn Nets,0,BRO,0,4,0,0,Hollis-Jefferson R.,5,Cleveland Cavaliers,1
28.283333,23.11.2017,2,119,8,4,0,00:00,109,18,5,1,13,Brooklyn Nets,1,CLE,1,1,1,0,Wade D.,4,Cleveland Cavaliers,2
31.25,23.11.2017,4,119,7,10,2,00:00,109,18,3,4,18,Brooklyn Nets,0,CLE,0,4,0,1,Love K.,6,Cleveland Cavaliers,1
28.716667,23.11.2017,3,119,7,5,1,00:00,109,18,4,7,10,Brooklyn Nets,4,BRO,2,0,2,1,Harris J.,2,Cleveland Cavaliers,3
30.2,23.11.2017,2,119,6,4,1,00:00,109,15,2,6,12,Brooklyn Nets,3,BRO,1,0,1,0,Crabbe A.,1,Cleveland Cavaliers,3
26.35,23.11.2017,0,119,4,1,0,00:00,109,14,1,3,5,Brooklyn Nets,3,CLE,2,3,2,0,Crowder J.,3,Cleveland Cavaliers,1
27.666666,23.11.2017,1,119,3,3,0,00:00,109,12,3,6,7,Brooklyn Nets,2,CLE,0,4,0,1,Korver K.,5,Cleveland Cavaliers,1
34.883335,23.11.2017,5,119,4,5,1,00:00,109,10,1,6,12,Brooklyn Nets,0,BRO,0,2,0,0,Carroll D.,2,Cleveland Cavaliers,0
16.216667,23.11.2017,2,119,4,3,1,00:00,109,9,0,3,7,Brooklyn Nets,1,CLE,0,0,0,0,Frye C.,0,Cleveland Cavaliers,0
22.716667,23.11.2017,3,119,4,7,1,00:00,109,9,5,2,9,Brooklyn Nets,0,BRO,1,1,1,0,LeVert C.,2,Cleveland Cavaliers,3
12.316667,23.11.2017,0,119,3,0,0,00:00,109,8,0,4,6,Brooklyn Nets,2,BRO,0,0,0,0,Kilpatrick S.,0,Cleveland Cavaliers,2
27.083334,23.11.2017,3,119,3,1,0,00:00,109,8,10,5,7,Brooklyn Nets,2,BRO,1,0,1,1,Dinwiddie S.,0,Cleveland Cavaliers,3
19.316668,23.11.2017,1,119,2,3,0,00:00,109,8,0,5,7,Brooklyn Nets,2,BRO,0,2,0,0,Acy Q.,2,Cleveland Cavaliers,2
21.483334,23.11.2017,1,119,2,7,2,00:00,109,7,0,1,4,Brooklyn Nets,1,BRO,0,2,0,0,Zeller T.,2,Cleveland Cavaliers,1
18.583334,23.11.2017,0,119,3,4,1,00:00,109,6,2,0,3,Brooklyn Nets,0,BRO,0,0,0,1,Allen J.,0,Cleveland Cavaliers,1
15.55,23.11.2017,3,119,2,2,0,00:00,109,5,1,3,6,Brooklyn Nets,1,CLE,0,0,0,0,Green Je.,0,Cleveland Cavaliers,0
19.833334,23.11.2017,1,119,2,1,0,00:00,109,5,2,3,4,Brooklyn Nets,1,CLE,1,0,1,0,Calderon J.,0,Cleveland Cavaliers,1
33.05,23.11.2017,3,119,1,2,0,00:00,109,3,1,3,4,Brooklyn Nets,1,CLE,1,0,1,0,Smith J.R.,0,Cleveland Cavaliers,1
7.4333334,23.11.2017,1,119,1,1,0,00:00,109,2,0,1,2,Brooklyn Nets,0,CLE,1,0,1,0,Osman C.,0,Cleveland Cavaliers,0
0.46666667,23.11.2017,0,119,0,0,0,00:00,109,0,0,0,0,Brooklyn Nets,0,CLE,0,0,0,0,Zizic A.,0,Cleveland Cavaliers,0
0.46666667,23.11.2017,0,119,0,0,0,00:00,109,0,0,0,0,Brooklyn Nets,0,CLE,0,0,0,0,Holland J.,0,Cleveland Cavaliers,0
41.133335,23.11.2017,4,129,13,1,1,00:00,124,31,11,5,26,Washington Wizards,0,WAS,1,5,1,1,Wall J.,6,Charlotte Hornets,1
37.3,23.11.2017,2,129,10,13,5,00:00,124,26,3,0,13,Washington Wizards,0,CHA,0,6,0,1,Howard D.,10,Charlotte Hornets,2
40.433334,23.11.2017,2,129,8,5,2,00:00,124,24,5,8,22,Washington Wizards,3,CHA,0,5,0,0,Walker K.,6,Charlotte Hornets,2
37.25,23.11.2017,5,129,9,7,0,00:00,124,24,5,8,17,Washington Wizards,3,CHA,0,3,0,3,Lamb J.,3,Charlotte Hornets,1
40.933334,23.11.2017,2,129,7,4,1,00:00,124,22,2,8,22,Washington Wizards,3,WAS,2,5,2,1,Beal B.,7,Charlotte Hornets,3
34.25,23.11.2017,3,129,6,8,1,00:00,124,14,1,3,10,Washington Wizards,1,WAS,0,1,0,1,Morris Mark.,1,Charlotte Hornets,2
18.75,23.11.2017,3,129,5,4,0,00:00,124,13,0,5,7,Washington Wizards,3,WAS,0,0,0,0,Scott M.,0,Charlotte Hornets,1
27.733334,23.11.2017,3,129,4,4,0,00:00,124,12,1,3,9,Washington Wizards,2,WAS,0,2,0,0,Porter O.,2,Charlotte Hornets,1
30.3,23.11.2017,1,129,3,4,2,00:00,124,12,4,5,7,Washington Wizards,2,CHA,1,4,1,0,Williams Ma.,4,Charlotte Hornets,0
36.283333,23.11.2017,2,129,6,7,3,00:00,124,12,2,0,11,Washington Wizards,0,CHA,1,0,1,1,Kidd-Gilchrist M.,1,Charlotte Hornets,0
22.966667,23.11.2017,1,129,3,5,1,00:00,124,12,2,2,7,Washington Wizards,0,CHA,0,6,0,0,Kaminsky F.,6,Charlotte Hornets,2
18.25,23.11.2017,1,129,2,0,0,00:00,124,11,0,2,4,Washington Wizards,2,CHA,3,5,3,0,Carter-Williams M.,6,Charlotte Hornets,2
23.233334,23.11.2017,4,129,3,4,1,00:00,124,9,1,3,9,Washington Wizards,1,WAS,0,2,0,0,Oubre K.,2,Charlotte Hornets,1
14.1,23.11.2017,0,129,4,0,0,00:00,124,9,2,5,9,Washington Wizards,0,WAS,0,1,0,0,Meeks J.,2,Charlotte Hornets,0
36.75,23.11.2017,3,129,4,11,3,00:00,124,8,3,0,4,Washington Wizards,0,WAS,0,0,0,2,Gortat M.,0,Charlotte Hornets,1
15.733334,23.11.2017,1,129,0,3,1,00:00,124,4,1,0,2,Washington Wizards,0,CHA,0,4,0,0,Zeller C.,4,Charlotte Hornets,1
16.25,23.11.2017,5,129,1,5,2,00:00,124,3,1,0,2,Washington Wizards,0,WAS,1,1,1,0,Mahinmi I.,2,Charlotte Hornets,0
11.866667,23.11.2017,2,129,1,2,0,00:00,124,3,3,1,1,Washington Wizards,1,WAS,0,0,0,1,Frazier T.,0,Charlotte Hornets,2
13.8,23.11.2017,2,129,1,3,0,00:00,124,2,1,3,6,Washington Wizards,0,CHA,0,0,0,0,Batum N.,0,Charlotte Hornets,0
12.683333,23.11.2017,3,129,1,1,0,00:00,124,2,0,0,2,Washington Wizards,0,CHA,0,0,0,0,Bacon D.,0,Charlotte Hornets,1
36.866665,23.11.2017,5,108,13,6,2,00:30,100,38,7,9,27,Toronto Raptors,4,NYK,1,8,1,1,Hardaway T.,10,New York Knicks,2
35.766666,23.11.2017,3,108,7,10,2,00:30,100,25,5,10,15,Toronto Raptors,4,TOR,2,7,2,1,Lowry K.,8,New York Knicks,5
35.083332,23.11.2017,4,108,8,12,1,00:30,100,22,1,4,21,Toronto Raptors,1,NYK,0,5,0,3,Porzingis K.,5,New York Knicks,1
31.383333,23.11.2017,2,108,7,6,1,00:30,100,18,4,4,15,Toronto Raptors,2,TOR,0,2,0,0,DeRozan D.,6,New York Knicks,0
33.4,23.11.2017,2,108,7,5,2,00:30,100,15,7,2,12,Toronto Raptors,1,NYK,3,0,3,0,Lee C.,1,New York Knicks,1
31.633333,23.11.2017,2,108,5,4,1,00:30,100,11,5,0,9,Toronto Raptors,0,NYK,1,1,1,2,Kanter E.,1,New York Knicks,1
23.166666,23.11.2017,4,108,3,4,1,00:30,100,11,2,4,6,Toronto Raptors,3,TOR,1,2,1,0,Powell N.,2,New York Knicks,2
20.466667,23.11.2017,1,108,4,3,2,00:30,100,11,1,8,10,Toronto Raptors,3,TOR,0,0,0,1,Miles C.,0,New York Knicks,1
29.316668,23.11.2017,4,108,4,2,1,00:30,100,9,1,5,14,Toronto Raptors,0,TOR,0,1,0,4,Ibaka S.,2,New York Knicks,0
25.733334,23.11.2017,0,108,4,6,4,00:30,100,8,1,2,7,Toronto Raptors,0,NYK,0,0,0,0,McDermott D.,0,New York Knicks,0
17.533333,23.11.2017,2,108,4,6,3,00:30,100,8,1,0,8,Toronto Raptors,0,TOR,0,0,0,3,Valanciunas J.,0,New York Knicks,3
28.95,23.11.2017,2,108,4,8,2,00:30,100,8,4,1,8,Toronto Raptors,0,TOR,0,0,0,0,Siakam P.,0,New York Knicks,1
16.183332,23.11.2017,2,108,3,1,0,00:30,100,7,1,3,5,Toronto Raptors,1,NYK,0,0,0,0,Ntilikina F.,0,New York Knicks,1
19.4,23.11.2017,1,108,3,1,0,00:30,100,7,2,4,8,Toronto Raptors,1,TOR,1,0,1,0,VanVleet F.,0,New York Knicks,1
14.95,23.11.2017,2,108,1,6,2,00:30,100,3,0,2,3,Toronto Raptors,1,NYK,1,0,1,0,Thomas L.,0,New York Knicks,1
15.85,23.11.2017,1,108,1,1,0,00:30,100,3,1,2,2,Toronto Raptors,1,TOR,0,0,0,0,Anunoby OG.,0,New York Knicks,0
14.333333,23.11.2017,1,108,1,3,1,00:30,100,2,5,0,3,Toronto Raptors,0,NYK,0,0,0,1,O'Quinn K.,0,New York Knicks,2
31.816668,23.11.2017,1,108,1,4,0,00:30,100,2,2,2,6,Toronto Raptors,0,NYK,2,0,2,0,Jack J.,0,New York Knicks,2
10.5,23.11.2017,3,108,0,1,0,00:30,100,0,0,0,1,Toronto Raptors,0,TOR,0,0,0,1,Poeltl J.,0,New York Knicks,2
7.6666665,23.11.2017,0,108,0,0,0,00:30,100,0,0,0,0,Toronto Raptors,0,TOR,0,0,0,0,Nogueira L.,0,New York Knicks,0
30.633333,23.11.2017,0,104,8,5,0,00:30,98,27,4,4,17,Boston Celtics,2,MIA,1,9,1,0,Dragic G.,10,Miami Heat,3
35.916668,23.11.2017,3,104,11,2,0,00:30,98,26,6,10,24,Boston Celtics,4,MIA,0,0,0,0,Waiters D.,0,Miami Heat,1
33.4,23.11.2017,2,104,11,1,1,00:30,98,23,3,3,22,Boston Celtics,0,BOS,3,1,3,0,Irving K.,4,Miami Heat,1
34.083332,23.11.2017,1,104,5,7,1,00:30,98,18,4,4,11,Boston Celtics,3,BOS,1,5,1,1,Tatum J.,5,Miami Heat,1
27.333334,23.11.2017,1,104,5,7,2,00:30,98,16,1,2,9,Boston Celtics,2,MIA,1,4,1,0,Johnson T.,4,Miami Heat,2
21.116667,23.11.2017,0,104,3,4,1,00:30,98,14,1,3,9,Boston Celtics,1,BOS,1,7,1,0,Morris Marc.,8,Miami Heat,0
30.966667,23.11.2017,6,104,6,3,0,00:30,98,14,1,3,10,Boston Celtics,2,BOS,2,0,2,0,Brown J.,0,Miami Heat,3
22.45,23.11.2017,2,104,3,5,0,00:30,98,9,1,6,7,Boston Celtics,2,MIA,0,1,0,0,Ellington W.,1,Miami Heat,0
25.083334,23.11.2017,2,104,4,8,1,00:30,98,8,1,1,6,Boston Celtics,0,MIA,0,0,0,0,Winslow J.,0,Miami Heat,2
28.133333,23.11.2017,4,104,4,10,1,00:30,98,8,0,0,5,Boston Celtics,0,MIA,0,0,0,2,Whiteside H.,0,Miami Heat,2
18.25,23.11.2017,2,104,2,6,2,00:30,98,8,1,6,8,Boston Celtics,2,BOS,2,2,2,0,Rozier T.,2,Miami Heat,2
34.366665,23.11.2017,3,104,3,3,0,00:30,98,7,4,2,9,Boston Celtics,0,BOS,0,1,0,1,Smart M.,2,Miami Heat,0
34.95,23.11.2017,0,104,3,9,2,00:30,98,7,4,4,10,Boston Celtics,1,BOS,1,0,1,2,Horford A.,2,Miami Heat,1
19.866667,23.11.2017,3,104,3,6,1,00:30,98,6,2,1,5,Boston Celtics,0,MIA,1,0,1,1,Olynyk K.,0,Miami Heat,2
20.616667,23.11.2017,3,104,2,2,0,00:30,98,4,4,0,3,Boston Celtics,0,MIA,0,0,0,0,Johnson J.,1,Miami Heat,2
9.75,23.11.2017,1,104,1,1,0,00:30,98,3,0,0,1,Boston Celtics,0,BOS,0,1,0,0,Theis D.,2,Miami Heat,2
6.016667,23.11.2017,2,104,0,1,0,00:30,98,2,0,0,0,Boston Celtics,0,BOS,0,2,0,0,Larkin S.,2,Miami Heat,0
12.183333,23.11.2017,2,104,1,2,0,00:30,98,2,0,0,3,Boston Celtics,0,BOS,1,0,1,0,Baynes A.,0,Miami Heat,1
29.966667,23.11.2017,4,104,0,3,2,00:30,98,0,1,4,5,Boston Celtics,0,MIA,0,0,0,1,Richardson J.,0,Miami Heat,2
4.9333334,23.11.2017,0,104,0,0,0,00:30,98,0,1,1,1,Boston Celtics,0,BOS,0,0,0,0,Ojeleye S.,0,Miami Heat,0
37.233334,23.11.2017,3,103,9,10,2,00:30,116,26,10,8,19,Los Angeles Clippers,3,LAC,1,5,1,0,Griffin B.,8,Atlanta Hawks,6
35.616665,23.11.2017,2,103,8,1,0,00:30,116,24,1,7,10,Los Angeles Clippers,6,LAC,1,2,1,1,Johnson W.,2,Atlanta Hawks,0
37.233334,23.11.2017,0,103,7,1,1,00:30,116,20,8,6,15,Los Angeles Clippers,3,LAC,1,3,1,0,Williams L.,3,Atlanta Hawks,6
26.283333,23.11.2017,3,103,7,3,0,00:30,116,20,2,5,11,Los Angeles Clippers,1,ATL,2,5,2,0,Belinelli M.,5,Atlanta Hawks,1
32.916668,23.11.2017,0,103,8,3,1,00:30,116,19,7,4,21,Los Angeles Clippers,1,ATL,1,2,1,0,Schroder D.,2,Atlanta Hawks,2
36.516666,23.11.2017,1,103,7,2,0,00:30,116,18,5,5,12,Los Angeles Clippers,3,LAC,2,1,2,1,Rivers A.,4,Atlanta Hawks,0
28.666666,23.11.2017,4,103,6,6,3,00:30,116,17,1,4,8,Los Angeles Clippers,3,ATL,0,2,0,1,Dedmon D.,4,Atlanta Hawks,1
37.166668,23.11.2017,2,103,6,16,2,00:30,116,14,2,0,6,Los Angeles Clippers,0,LAC,0,2,0,2,Jordan D.,2,Atlanta Hawks,1
37.516666,23.11.2017,4,103,7,10,3,00:30,116,14,3,0,9,Los Angeles Clippers,0,ATL,4,0,4,0,Collins J.,0,Atlanta Hawks,2
28.133333,23.11.2017,2,103,5,5,1,00:30,116,14,0,6,9,Los Angeles Clippers,4,ATL,1,0,1,0,Bazemore K.,0,Atlanta Hawks,4
16.8,23.11.2017,2,103,4,0,0,00:30,116,8,0,1,5,Los Angeles Clippers,0,ATL,0,0,0,0,Cavanaugh T.,0,Atlanta Hawks,0
11.016666,23.11.2017,0,103,3,1,1,00:30,116,6,1,2,6,Los Angeles Clippers,0,LAC,2,0,2,0,Dekker S.,0,Atlanta Hawks,0
19.35,23.11.2017,4,103,2,1,0,00:30,116,4,2,1,3,Los Angeles Clippers,0,LAC,0,0,0,0,Evans J.,0,Atlanta Hawks,1
15.083333,23.11.2017,0,103,1,4,1,00:30,116,4,5,1,4,Los Angeles Clippers,0,ATL,0,2,0,0,Magette J.,2,Atlanta Hawks,0
13.483334,23.11.2017,0,103,1,1,0,00:30,116,3,2,2,4,Los Angeles Clippers,1,ATL,0,0,0,1,Bembry D.,0,Atlanta Hawks,2
8.25,23.11.2017,1,103,1,0,0,00:30,116,2,1,0,2,Los Angeles Clippers,0,LAC,0,0,0,0,Williams C.,0,Atlanta Hawks,1
10.583333,23.11.2017,1,103,1,1,0,00:30,116,2,0,0,2,Los Angeles Clippers,0,LAC,0,0,0,0,Reed W.,0,Atlanta Hawks,0
20.9,23.11.2017,2,103,1,1,0,00:30,116,2,3,3,7,Los Angeles Clippers,0,ATL,2,0,2,0,Prince T.,0,Atlanta Hawks,2
14.85,23.11.2017,2,103,0,2,0,00:30,116,2,2,3,4,Los Angeles Clippers,0,ATL,0,2,0,0,Delaney M.,2,Atlanta Hawks,1
7.0333333,23.11.2017,1,103,0,0,0,00:30,116,0,0,1,1,Los Angeles Clippers,0,LAC,0,0,0,0,Thornwell S.,0,Atlanta Hawks,0
5.366667,23.11.2017,1,103,0,1,0,00:30,116,0,1,0,1,Los Angeles Clippers,0,ATL,0,0,0,0,Ilyasova E.,0,Atlanta Hawks,0
36.933334,23.11.2017,2,108,13,10,2,01:00,91,34,9,4,27,Golden State Warriors,1,OKL,4,7,4,0,Westbrook R.,8,Oklahoma City Thunder,6
30.816668,23.11.2017,1,108,9,5,1,01:00,91,24,6,8,18,Golden State Warriors,3,GSW,1,3,1,0,Curry S.,3,Oklahoma City Thunder,6
35.75,23.11.2017,3,108,8,5,0,01:00,91,22,1,7,17,Golden State Warriors,3,OKL,1,3,1,0,Anthony C.,4,Oklahoma City Thunder,2
32.683334,23.11.2017,3,108,8,5,0,01:00,91,21,2,5,17,Golden State Warriors,3,GSW,2,2,2,0,Durant K.,2,Oklahoma City Thunder,4
39.75,23.11.2017,4,108,8,11,2,01:00,91,20,1,10,19,Golden State Warriors,4,OKL,4,0,4,2,George P.,0,Oklahoma City Thunder,1
37.033333,23.11.2017,2,108,4,12,6,01:00,91,14,0,0,8,Golden State Warriors,0,OKL,2,6,2,0,Adams S.,8,Oklahoma City Thunder,3
14.15,23.11.2017,2,108,5,6,1,01:00,91,11,0,1,7,Golden State Warriors,1,GSW,0,0,0,0,Casspi O.,0,Oklahoma City Thunder,2
28.35,23.11.2017,2,108,3,4,1,01:00,91,9,2,8,12,Golden State Warriors,3,GSW,0,0,0,1,Thompson K.,0,Oklahoma City Thunder,1
22.916666,23.11.2017,1,108,2,3,2,01:00,91,6,1,0,2,Golden State Warriors,0,GSW,0,2,0,3,Iguodala A.,2,Oklahoma City Thunder,3
32.283333,23.11.2017,4,108,3,2,1,01:00,91,6,4,0,5,Golden State Warriors,0,OKL,1,0,1,0,Roberson A.,2,Oklahoma City Thunder,2
11.333333,23.11.2017,2,108,3,3,0,01:00,91,6,1,1,5,Golden State Warriors,0,OKL,1,0,1,0,Felton R.,0,Oklahoma City Thunder,0
16.45,23.11.2017,1,108,1,2,0,01:00,91,4,2,4,7,Golden State Warriors,0,GSW,0,2,0,0,Young N.,3,Oklahoma City Thunder,1
12.233334,23.11.2017,2,108,2,2,0,01:00,91,4,1,0,2,Golden State Warriors,0,GSW,0,0,0,0,Livingston S.,0,Oklahoma City Thunder,0
31.066668,23.11.2017,4,108,1,4,0,01:00,91,4,6,3,6,Golden State Warriors,0,GSW,3,2,3,2,Green D.,2,Oklahoma City Thunder,2
11.833333,23.11.2017,0,108,1,1,0,01:00,91,3,1,1,4,Golden State Warriors,0,GSW,0,1,0,0,West D.,2,Oklahoma City Thunder,0
12.116667,23.11.2017,2,108,1,2,1,01:00,91,3,0,0,2,Golden State Warriors,0,GSW,3,1,3,0,Looney K.,2,Oklahoma City Thunder,1
12.05,23.11.2017,0,108,0,3,1,01:00,91,2,0,0,1,Golden State Warriors,0,GSW,1,2,1,1,Pachulia Z.,2,Oklahoma City Thunder,0
6.35,23.11.2017,0,108,1,1,0,01:00,91,2,0,0,1,Golden State Warriors,0,OKL,1,0,1,0,Patterson P.,0,Oklahoma City Thunder,0
17.583334,23.11.2017,0,108,0,3,0,01:00,91,2,0,3,3,Golden State Warriors,0,OKL,0,2,0,1,Huestis J.,4,Oklahoma City Thunder,1
13.866667,23.11.2017,2,108,1,2,1,01:00,91,2,0,0,3,Golden State Warriors,0,OKL,0,0,0,2,Grant J.,0,Oklahoma City Thunder,1
7.1833334,23.11.2017,1,108,0,1,0,01:00,91,0,0,0,1,Golden State Warriors,0,GSW,0,0,0,1,McGee J.,0,Oklahoma City Thunder,1
8.15,23.11.2017,1,108,0,1,0,01:00,91,0,1,1,1,Golden State Warriors,0,GSW,1,0,1,0,McCaw P.,0,Oklahoma City Thunder,1
1.5,23.11.2017,0,108,0,1,1,01:00,91,0,0,0,1,Golden State Warriors,0,OKL,0,0,0,0,Johnson D.,0,Oklahoma City Thunder,0
1.5,23.11.2017,0,108,0,0,0,01:00,91,0,0,0,0,Golden State Warriors,0,OKL,0,0,0,0,Ferguson T.,0,Oklahoma City Thunder,0
6.116667,23.11.2017,2,108,0,0,0,01:00,91,0,0,0,1,Golden State Warriors,0,OKL,1,0,1,0,Abrines A.,0,Oklahoma City Thunder,0
35.4,23.11.2017,3,107,11,11,0,01:00,90,29,4,0,17,San Antonio Spurs,0,NOP,1,7,1,0,Davis A.,7,New Orleans Pelicans,1
31.55,23.11.2017,2,107,8,15,4,01:00,90,24,3,7,20,San Antonio Spurs,1,NOP,1,7,1,2,Cousins D.,9,New Orleans Pelicans,6
25.8,23.11.2017,2,107,8,3,0,01:00,90,19,2,3,14,San Antonio Spurs,2,SAS,1,1,1,0,Gay R.,1,New Orleans Pelicans,2
25.433332,23.11.2017,3,107,7,9,1,01:00,90,17,1,5,11,San Antonio Spurs,3,SAS,1,0,1,3,Gasol P.,0,New Orleans Pelicans,1
27.0,23.11.2017,4,107,7,4,2,01:00,90,16,1,1,14,San Antonio Spurs,0,SAS,0,2,0,0,Aldridge L.,2,New Orleans Pelicans,2
24.4,23.11.2017,4,107,5,3,0,01:00,90,14,4,0,11,San Antonio Spurs,0,SAS,3,4,3,1,Murray D.,4,New Orleans Pelicans,2
29.533333,23.11.2017,2,107,4,1,0,01:00,90,13,2,3,8,San Antonio Spurs,1,NOP,0,4,0,0,Holiday J.,4,New Orleans Pelicans,3
28.233334,23.11.2017,3,107,4,3,0,01:00,90,12,2,6,6,San Antonio Spurs,4,NOP,1,0,1,0,Miller D.,0,New Orleans Pelicans,0
25.533333,23.11.2017,2,107,4,5,1,01:00,90,12,4,0,10,San Antonio Spurs,0,SAS,1,4,1,1,Anderson K.,4,New Orleans Pelicans,2
23.283333,23.11.2017,1,107,2,4,0,01:00,90,8,1,2,5,San Antonio Spurs,0,NOP,0,4,0,0,Cunningham D.,4,New Orleans Pelicans,0
22.55,23.11.2017,1,107,3,5,2,01:00,90,6,4,2,8,San Antonio Spurs,0,NOP,1,0,1,0,Rondo R.,0,New Orleans Pelicans,1
25.533333,23.11.2017,2,107,3,3,1,01:00,90,6,3,3,7,San Antonio Spurs,0,NOP,1,0,1,0,Moore E.,0,New Orleans Pelicans,0
13.316667,23.11.2017,2,107,2,0,0,01:00,90,4,1,0,3,San Antonio Spurs,0,NOP,1,0,1,0,Allen T.,0,New Orleans Pelicans,1
19.666666,23.11.2017,1,107,1,0,0,01:00,90,3,2,1,3,San Antonio Spurs,1,NOP,1,0,1,0,Nelson J.,0,New Orleans Pelicans,1
17.433332,23.11.2017,3,107,1,1,1,01:00,90,3,0,3,4,San Antonio Spurs,1,SAS,0,0,0,0,Forbes B.,0,New Orleans Pelicans,1
13.183333,23.11.2017,1,107,0,2,0,01:00,90,3,1,2,2,San Antonio Spurs,0,SAS,0,3,0,0,Bertans D.,3,New Orleans Pelicans,1
5.7833333,23.11.2017,0,107,1,1,0,01:00,90,2,0,0,2,San Antonio Spurs,0,NOP,0,0,0,0,Clark I.,0,New Orleans Pelicans,1
12.466666,23.11.2017,0,107,1,1,0,01:00,90,2,1,1,2,San Antonio Spurs,0,SAS,1,0,1,0,Paul B.,1,New Orleans Pelicans,0
23.6,23.11.2017,0,107,1,3,0,01:00,90,2,2,4,7,San Antonio Spurs,0,SAS,2,0,2,0,Mills P.,0,New Orleans Pelicans,1
14.583333,23.11.2017,3,107,1,4,3,01:00,90,2,0,0,5,San Antonio Spurs,0,SAS,0,0,0,0,Lauvergne J.,0,New Orleans Pelicans,0
5.15,23.11.2017,1,107,0,2,0,01:00,90,0,1,0,2,San Antonio Spurs,0,NOP,0,0,0,0,Diallo C.,0,New Orleans Pelicans,1
18.116667,23.11.2017,1,107,0,2,0,01:00,90,0,4,3,5,San Antonio Spurs,0,SAS,1,0,1,0,Green D.,0,New Orleans Pelicans,0
12.45,23.11.2017,0,107,0,2,0,01:00,90,0,2,2,3,San Antonio Spurs,0,SAS,0,0,0,0,Ginobili M.,0,New Orleans Pelicans,3
36.283333,23.11.2017,1,124,10,3,1,01:00,118,26,3,4,19,Orlando Magic,3,MIN,2,3,2,0,Butler J.,5,Minnesota Timberwolves,1
36.733334,23.11.2017,3,124,11,9,3,01:00,118,26,3,8,18,Orlando Magic,2,ORL,1,2,1,0,Gordon A.,3,Minnesota Timberwolves,1
40.083332,23.11.2017,2,124,8,9,3,01:00,118,24,2,0,11,Orlando Magic,0,MIN,2,8,2,1,Gibson T.,10,Minnesota Timberwolves,0
37.333332,23.11.2017,3,124,6,3,0,01:00,118,22,11,2,11,Orlando Magic,1,MIN,2,9,2,1,Teague J.,10,Minnesota Timberwolves,1
33.966667,23.11.2017,5,124,8,6,1,01:00,118,22,1,8,14,Orlando Magic,3,ORL,0,3,0,0,Ross T.,3,Minnesota Timberwolves,1
40.666668,23.11.2017,1,124,6,6,1,01:00,118,20,2,4,15,Orlando Magic,1,MIN,1,7,1,1,Wiggins A.,9,Minnesota Timberwolves,2
34.083332,23.11.2017,3,124,6,1,0,01:00,118,19,1,4,13,Orlando Magic,1,ORL,0,6,0,0,Fournier E.,6,Minnesota Timberwolves,1
36.116665,23.11.2017,2,124,7,13,3,01:00,118,18,2,3,11,Orlando Magic,2,MIN,0,2,0,0,Towns K.,3,Minnesota Timberwolves,2
33.566666,23.11.2017,4,124,5,14,1,01:00,118,11,4,4,13,Orlando Magic,1,ORL,0,0,0,1,Vucevic N.,0,Minnesota Timberwolves,4
34.366665,23.11.2017,3,124,4,4,0,01:00,118,10,13,3,9,Orlando Magic,0,ORL,2,2,2,1,Payton E.,7,Minnesota Timberwolves,1
11.783334,23.11.2017,1,124,3,1,0,01:00,118,9,1,4,10,Orlando Magic,1,MIN,1,2,1,0,Crawford J.,2,Minnesota Timberwolves,1
17.933332,23.11.2017,1,124,4,3,1,01:00,118,9,2,3,9,Orlando Magic,1,ORL,1,0,1,0,Simmons J.,2,Minnesota Timberwolves,2
11.333333,23.11.2017,3,124,3,0,0,01:00,118,8,1,5,8,Orlando Magic,2,ORL,0,0,0,0,Speights M.,0,Minnesota Timberwolves,1
12.766666,23.11.2017,3,124,2,2,0,01:00,118,6,3,1,3,Orlando Magic,1,ORL,0,1,0,0,Augustin D.,1,Minnesota Timberwolves,0
7.3333335,23.11.2017,0,124,0,1,0,01:00,118,4,0,1,2,Orlando Magic,0,MIN,0,4,0,0,Muhammad S.,4,Minnesota Timberwolves,0
14.366667,23.11.2017,2,124,2,3,1,01:00,118,4,0,0,3,Orlando Magic,0,ORL,0,0,0,1,Biyombo B.,0,Minnesota Timberwolves,2
10.866667,23.11.2017,4,124,1,2,0,01:00,118,3,0,1,1,Orlando Magic,1,ORL,0,0,0,1,Afflalo A.,0,Minnesota Timberwolves,1
11.883333,23.11.2017,4,124,0,3,2,01:00,118,1,0,1,3,Orlando Magic,0,MIN,0,1,0,0,Dieng G.,2,Minnesota Timberwolves,0
10.666667,23.11.2017,1,124,0,3,0,01:00,118,0,1,2,2,Orlando Magic,0,MIN,0,0,0,0,Jones T.,0,Minnesota Timberwolves,0
7.85,23.11.2017,2,124,0,0,0,01:00,118,0,0,2,3,Orlando Magic,0,MIN,1,0,1,0,Bjelica N.,0,Minnesota Timberwolves,0
